doc_id,doc_type,region
6e63e65e-a893-5aea-b9c7-282bf4b0866c,cv,train
6e64e1ed-9d86-56b1-99f6-7aab219a394e,cv,train
6e64f6c3-029e-53bb-b915-44ac06976dd2,cv,train
6e664556-6727-567e-b2d3-141a78fa4e6d,cv,eval
6e66bedd-07b1-5608-bb7a-c32c02cb37eb,cv,train
6e66c932-a5f5-531c-973b-357fbb7f44d5,cv,eval
6e66d3bb-fed6-532c-bf23-52db7ca988ef,cv,train
6e66d920-021a-5964-a49d-39c1fd2aa00a,cv,eval
6e67bcbc-50ac-5733-ae8c-addb654e6d60,cv,train
6e67ec9a-9c1c-5911-bb9b-fd3301f3ff68,cv,train
6e682d94-1e86-55b2-95ff-5acbd466347e,cv,eval
6e684a04-b6c5-5c2b-b100-a06c2d06afe1,cv,eval
6e68c54d-0304-541c-b863-b71a64a7d8b5,cv,eval
6e692e24-0947-5534-bc97-84f3e1a54e67,cv,train
6e6970f9-5498-532f-8822-33e9c2434b56,cv,train
6e69ba69-e9cb-5aeb-b68c-6fb8a2c40fd3,cv,train
6e69cb50-3d56-559b-a54d-27724dff1c26,cv,train
6e6a169d-a8cf-549d-aa4f-ae977bd2dc74,cv,train
6e6a493a-68d9-5371-bd37-1758251744dc,cv,train
6e6a4f0f-32cd-5b75-807b-dba10f38065f,cv,train
6e6a5f88-f10b-574b-bead-56c16ce94c3f,cv,eval
6e6a9de9-649d-52c5-9135-5bbd0e1cfe07,cv,train
6e6aa085-5ce7-54a5-84cb-600e72a86741,cv,eval
6e6aa45e-fb89-5935-98be-d748c28f1c0f,cv,train
6e6ae434-0e73-50b0-a9b1-f64cf8aea1e8,cv,train
6e6b4a46-0e83-556d-b735-87b260937b97,cv,eval
6e6c4436-401d-56aa-a371-7cb91ec4940b,cv,train
6e6c467a-fd2f-5116-923b-9a60084f3d3e,cv,eval
6e6c5761-f8c4-58a5-afe0-a6125438d777,cv,train
6e6c7a74-ffe3-593b-b84b-b36d7a24b591,cv,train
6e6cb6c7-fb2f-523c-92f8-b9a953d71aac,cv,train
6e6ccb5a-ffda-5bac-9269-0b8bf1db66fd,cv,train
6e6cd6e8-162c-5ded-9c5e-148a990468e2,cv,train
6e6e59fe-3ff5-5f91-85d7-57b2052eacc1,cv,train
6e6e72e8-d3be-56be-8cb5-55afcedb86ab,cv,train
6e6ed40e-3cfb-53f4-bd57-b6ed7dad7d49,cv,train
6e6effa8-8838-5883-874c-06e94a56b8f8,cv,train
6e6f463b-8957-5660-857f-484cf738e3e8,cv,train
6e6fa8ec-afa6-5b08-b797-8741fd6e8ab5,cv,train
6e6fdd53-fe25-56d3-99e8-9292b61ddfcb,cv,eval
6e70fd3f-192f-5bba-a9d2-e3dca57f664b,cv,train
6e711a53-e317-52ef-ada0-6028fd82be9f,cv,train
6e713307-692b-5f30-9f06-8a190c5333a8,cv,eval
6e7166fb-378e-5954-9902-435b45e47dca,cv,train
6e717578-72dd-513b-b652-75eef3c76db2,cv,train
6e718c60-7dc3-5938-b449-d2ff8492a78c,cv,train
6e721e4c-c7c8-565d-bd4d-3772ba6dcaa9,cv,train
6e72791d-4d32-5f36-814e-e65b3c37ae69,cv,eval
6e72bb1a-5048-54b0-9005-a9dd62d217b5,cv,train
6e73728c-5f11-561f-b7f6-fc21dbce8777,cv,train
6e7378a7-892c-5007-8236-33e14ec855fa,cv,train
6e73ad34-d313-5653-b554-d65c24971450,cv,train
6e74063d-d8a2-5c1a-96b2-502bc0de946c,cv,train
6e742b8a-f4e2-5d72-81a8-400a0dd57093,cv,train
6e74452b-26d6-5cc6-bc5c-7b8dd55a2ed7,cv,train
6e749853-6c3b-51af-aff3-50641eb25185,cv,eval
6e75752c-6b3c-5867-80e5-8991f4dd88d3,cv,eval
6e75c6b5-7f6b-5518-bd34-5eb3c687d134,cv,eval
6e760304-8e22-5df1-bd15-251599e3c2a7,cv,train
6e763f6f-cd8d-54b8-a635-bc475076bba6,cv,train
6e764891-9107-5765-8c29-446c94cb163f,cv,train
6e771f70-410a-50e9-9b11-e36a60a9b4da,cv,train
6e77420d-de15-57b1-b20f-67c35974c111,cv,train
6e77d101-e674-56d7-8f32-1cc1d39483d0,cv,train
6e77fbfb-74f1-556d-8833-148eb28e2b35,cv,train
6e781c8a-85ee-524d-a837-20c629fe111f,cv,train
6e7848db-93e5-5f85-9293-cbd6a0990a1c,cv,train
6e79cbd0-14ad-5154-ac3f-f616372e3aa1,cv,eval
6e7a241d-8a93-576c-a364-e94066e1c651,cv,train
6e7a3cb4-38f2-5f4f-82ce-ff10c36133d4,cv,train
6e7b2272-4c44-57db-b07d-485d32f8c82c,cv,train
6e7b53c7-7a5e-5127-92ed-6ca0d806fae4,cv,train
6e7bde4d-79d9-5640-ae55-4e50053ee51d,cv,eval
6e7c1d03-01bc-51a6-accc-f17c67b12303,cv,eval
6e7c3b8d-4d8a-5f90-9cd7-d9e6a4a57241,cv,train
6e7c7e98-9c1b-55fe-8cc2-a6feefbc5fc3,cv,train
6e7cddea-9972-58ce-99e7-8a592a292724,cv,eval
6e7d2698-3f81-5c26-921b-8dc1193e9f14,cv,train
6e7d98e1-6768-5397-9bbb-cba74c7ce0c0,cv,train
6e7e1949-4ffd-55bf-a061-62b0843d12e3,cv,train
6e7e3ffb-d699-58f4-a764-7017f1983e61,cv,train
6e7f0caf-12fc-56a6-94e5-4bb895fed6d2,cv,train
6e7f408c-2d8e-594f-911f-d2bacc6d4cdb,cv,train
6e7f4f73-932c-53b5-8f02-bfba2e4c9742,cv,eval
6e7fd8f4-4fd4-5c08-bae3-1d0d5aff893a,cv,train
6e7fea40-98f5-51f3-bd09-9c90c347b0f2,cv,eval
6e805b60-7e55-5e00-be5c-d6bc4847dbb7,cv,eval
6e806947-745e-5af6-962d-d179a96a0efb,cv,train
6e80b510-bdca-59e2-9026-6e75d26d278a,cv,train
6e80e90e-6b41-5049-8f70-91cc99dc33b7,cv,eval
6e824c22-f920-56d8-8b83-b6a8e3a5667d,cv,train
6e82751c-afbf-5535-b83e-3f24ca92f632,cv,train
6e830d7e-f713-5a4b-a520-338f2cbeb3a3,cv,train
6e835d27-87a3-56e5-9aea-a1c0b6440fe1,cv,train
6e83822e-f346-5950-9c43-5d352aae27ba,cv,train
6e83ef53-db54-5e95-b13c-4e7a45b558dc,cv,train
6e84131a-6e29-567f-b47c-48faf02eba51,cv,train
6e8447a3-17d8-540b-9297-694c8447c170,cv,eval
6e84b1de-38c1-5155-921a-cf010bdd868e,cv,train
6e84e2a5-4c5a-5ec8-867f-e0664a6288d9,cv,train
6e855616-a496-58c1-8833-7fffcf1da6ac,cv,train
6e857147-1342-5505-9b96-07de8e4595b9,cv,train
6e857232-1dde-5de4-97fc-f2468baa8706,cv,eval
6e86a74a-8a67-5221-9206-02352a84a9b0,cv,train
6e86ff5b-5362-5146-b4bf-0c9f9e89eaac,cv,train
6e871759-39d2-5552-83cb-1cfc7fba436c,cv,eval
6e897659-df35-507e-ab24-0444c0b9bebd,cv,eval
6e89ae9a-6ae0-5916-a85b-b843dfdd1237,cv,eval
6e89b97e-0940-5f10-8e3f-e6be9d16b652,cv,train
6e8a5464-a459-5557-965a-9dd9a9d1609b,cv,train
6e8a8be4-46dd-5aee-94fd-cfc5cffbee96,cv,train
6e8abe5a-ea73-5cbf-a265-6b580c0743c6,cv,eval
6e8adf1c-a819-512b-bedf-9e461175637f,cv,train
6e8b0671-edf6-55ea-ae33-f111d1e043ca,cv,train
6e8bc6f1-f2f0-5e8f-bb7f-b364c757ef0d,cv,train
6e8c9589-de38-5b05-9a5a-dca1089b75f3,cv,train
6e8ca00a-1786-5b86-bac0-ec599a4d27f6,cv,train
6e8cc95e-f510-5532-b882-51d4dfea1c1b,cv,eval
6e8d3611-869d-5c88-9be9-557de5084fc4,cv,train
6e8ddc7c-8e22-52a5-9485-8e40b214f53b,cv,train
6e8e5a34-aab5-56d5-a370-09c76f2d105c,cv,eval
6e8ee479-21c9-56d6-aa06-51644e3ec7ad,cv,eval
6e8f9707-79d3-5ba0-8d0a-4c9131c7d172,cv,train
6e8fd565-5bac-5116-bed2-dd616d3b6f46,cv,eval
6e8fef9c-f849-5f1f-9d6d-92f8fe4bd062,cv,eval
6e900172-ec81-5525-848b-03eb98f7ca18,cv,train
6e913b72-0252-5e42-bede-32160f43a7d4,cv,train
6e91aca1-5285-50e7-900d-2fba828a8a09,cv,train
6e91ff1b-1e7e-5750-ad98-42cd0409c522,cv,train
6e925837-44d0-593a-8972-3f7675dbb890,cv,eval
6e928f9e-6544-5ed7-ae71-54dada7ba2bc,cv,eval
6e92eb59-c536-5a2d-ac57-78841f9e95d4,cv,train
6e931e59-6c75-5700-b78b-111ced7e85d5,cv,eval
6e93684d-8600-5d74-9575-1cb06346fc1d,cv,train
6e93954d-53f0-5db0-91e9-0bf76d4370e8,cv,eval
6e93ce60-1395-5b45-9ecc-83a959debdaf,cv,train
6e940406-d0fa-5264-a46f-d8c31e7d83a5,cv,train
6e943bf3-6416-57fd-87bd-c9bcd673063c,cv,train
6e944e4f-cc27-57d8-b6ed-2d1966b6e045,cv,eval
6e94d970-3dae-5fcc-8e37-f637584ae0c9,cv,train
6e94e063-65b8-59fa-bd87-cc55298aaed7,cv,eval
6e94e06f-027e-5b35-9ce5-d06d48a65bd3,cv,eval
6e94e609-fc39-5b46-b160-08580ac2c646,cv,train
6e956b0a-7efb-5830-b27b-f321bffe3fa7,cv,train
6e956cec-5924-5139-98c5-150cae774bb3,cv,train
6e95be8e-2ddc-5b7e-8394-1c9fa744945f,cv,train
6e95bfe7-9fa2-54ce-8297-ad3f1cbaa2aa,cv,train
6e961926-c857-5488-bb89-b726380cf710,cv,eval
6e961d75-fa63-5b17-b53a-91649d8bf8bb,cv,train
6e96e2d5-517e-5c6d-badc-ffa51732306f,cv,train
6e96f121-79de-54b6-9f31-885755b423dc,cv,train
6e970889-016d-5ac9-ab7b-2e3384379226,cv,train
6e97d58a-bf05-5fa9-8cbe-fd41a284388f,cv,train
6e9818d6-271a-5202-af86-6c3637c6c52c,cv,train
6e987d0a-bcdf-52c6-bccf-8f30d555c573,cv,train
6e98c13c-7352-52a6-bbfe-21692ad2a63d,cv,train
6e99435c-1d97-5141-9dd5-b6c5f4bfd32d,cv,train
6e997def-a581-56e0-907a-6b52f587a352,cv,eval
6e999238-dc25-546a-abc3-cec15e31cc64,cv,eval
6e99e126-362c-5312-b9fa-95b37512cfda,cv,train
6e9a710a-bc4a-502c-b391-c1c377af0a26,cv,train
6e9ada38-ee0e-5bb4-b8e6-bce0c2277da8,cv,train
6e9b0ab0-d714-54e5-b474-1ec85d0c28ab,cv,train
6e9b3dd2-1e47-5366-9464-f7ed7788bbd9,cv,eval
6e9ccb30-15cc-59bc-9174-3bc3e5a0c2a9,cv,eval
6e9cea45-6b67-54e7-a647-ad1981afac4f,cv,train
6e9d0b36-dfac-5b77-b2cb-325e70b95af0,cv,train
6e9da10c-713c-5e66-9830-d196875c4e52,cv,eval
6e9de1ae-bb8f-5cc2-988f-ec01721cd516,cv,train
6e9df480-92fb-5a87-99a5-5ee2f80e0002,cv,train
6e9df6c5-ee7f-59ea-a5b9-321b37d9cd63,cv,eval
6e9e0974-20d3-5b0e-b786-130d447c32b9,cv,train
6e9e8c14-e5b3-5ae2-b00d-0fb181b855e8,cv,train
6e9ed2d6-546a-5cb2-9737-4dd3a92dc533,cv,train
6e9f2c8d-08e6-505f-9a05-1618c02b431d,cv,train
6e9f9419-d558-5deb-a658-350d40e6f687,cv,eval
6ea00aba-fd45-5340-948d-29edcc0ca7ac,cv,train
6ea0373d-8769-5643-8663-f5786b1119f8,cv,train
6ea06791-6f52-590b-bfe2-e0e3868f5923,cv,train
6ea08089-9fd9-5369-8540-8e53ff73a293,cv,train
6ea09b80-f815-5c34-b606-6c1ec92faf8b,cv,train
6ea0de14-2f15-5751-bd25-5a29bd104121,cv,train
6ea0f2c1-6e9e-5ba6-a33c-d7468283c710,cv,eval
6ea104b8-4e19-5608-8b8b-b41b4acb886d,cv,eval
6ea10b4c-5ee7-52a3-9a79-adbf826c00f0,cv,train
6ea12ec8-b039-54a5-ae6f-b8c26276719c,cv,train
6ea1323e-50cc-50ca-9a5c-0693be56ead3,cv,train
6ea1335b-3ee0-5a89-b6b2-4e335158e2d8,cv,train
6ea1c8da-c47c-522f-9608-a7bca4346a72,cv,train
6ea2530c-051b-57cc-a4da-7b3bf6e8dcfe,cv,eval
6ea25b02-5525-5496-a22a-9e97b391f86a,cv,train
6ea30b9b-4fc0-594c-ac93-005c1f9dc8ad,cv,train
6ea3be46-3603-576e-9321-9006adf9562f,cv,train
6ea3c66f-9127-5b89-bc1a-044f7605b29e,cv,eval
6ea3d7ca-a26f-5253-ab83-3cd6a0b504c0,cv,train
6ea4068a-299b-58e7-aa97-c77c7aef3f64,cv,eval
6ea423df-36d5-5995-aa29-6b3105894d07,cv,train
6ea483fc-fe5e-5dc4-a3d4-3cd771e11dae,cv,train
6ea4e792-9dc6-5f61-9533-31b08ecf3e83,cv,train
6ea4ee3e-a0b6-530b-8069-b01e7faa1db2,cv,eval
6ea580ca-7cd4-5dc8-967a-5c9e246a7f3a,cv,train
6ea5d4f5-4edc-521b-9221-37390c2f0e20,cv,train
6ea640ae-34d3-5fc3-bc7d-4fca769a8f76,cv,eval
6ea67e00-3110-5612-9971-ea8a0da857e5,cv,train
6ea689d0-9a1b-576b-a48c-10ca34d97afd,cv,train
6ea6b5c7-264d-5997-9fa9-c27032baa4ad,cv,train
6ea6d0e6-de8c-5db4-9325-3f4d96c89e53,cv,train
6ea71674-4ec9-5035-934c-f3131881cba3,cv,train
6ea74285-1600-5888-bcb1-ccc4669db086,cv,train
6ea755d3-9e6e-54b6-9a58-748095de4284,cv,eval
6ea96c9f-b160-5e28-a4e6-7fe3cee0ec89,cv,eval
6eaa70da-30a0-5118-879f-a04100bd879a,cv,train
6eaa710d-a7c7-5a75-805e-d48da7a4b617,cv,train
6eab468b-280d-5c6e-a0d7-d2fd899e4a59,cv,train
6eab99eb-2e9b-5ce8-af49-6bfbac8b3979,cv,eval
6eabc11d-fa97-5256-a257-c87f58e5b481,cv,train
6eac7783-f6f1-557e-88ec-c26046e2ef15,cv,eval
6eac8b46-48e5-54c9-b0c6-8669dd785693,cv,train
6eac8b8e-590c-5b43-91cb-6047be9671f5,cv,train
6eacfaf8-5ed4-5c4a-a3d6-6c8ee46ddccf,cv,train
6ead3881-478c-56f3-b629-f42a4c46c2c1,cv,train
6ead82e0-c302-55f5-a956-89676f5f073c,cv,eval
6eada3e2-e0b3-5068-9396-aec53c2b09b0,cv,train
6eadd1f9-4be5-5444-bb87-ed0207632f92,cv,train
6eade39f-0eae-546b-8d13-0272d77d531a,cv,train
6eae0d28-d143-595a-be4d-6fe423532edf,cv,train
6eaef911-fbb0-5ff7-b1cc-974f894d20d2,cv,train
6eaf22b9-fcba-54b5-90ac-9bb218e5b551,cv,train
6eaf2c9c-e82e-5bf0-b3f5-6ce90d057b9a,cv,eval
6eaf606a-2cba-50d7-a614-1270d3c97cc1,cv,train
6eb0f1a3-1098-50c7-9785-823f5d0e3d11,cv,train
6eb1a638-f7fc-5d87-939c-7256340a96df,cv,eval
6eb1ff2a-0f00-548f-85f0-38fc1d58d7ef,cv,train
6eb23e1d-7b14-5ed1-b1e3-be7f09c59a52,cv,train
6eb25f36-3168-5c93-aace-65fd448cbb78,cv,train
6eb26415-5361-526c-9e2f-3bf8029971ec,cv,eval
6eb2e2d1-6f20-5ec9-8f67-3bc79102836d,cv,train
6eb3148b-bed3-5409-9053-289e8520b3c1,cv,train
6eb33ee7-09b2-5bac-8b41-9df0e7cc2233,cv,train
6eb39afd-1e2e-5149-9792-c5c0a9bb5a5d,cv,train
6eb3c6b1-4e0a-51c8-ab93-62eff7842d08,cv,train
6eb3f5ef-eb10-5648-9dde-049cf99a4d09,cv,eval
6eb4662a-1405-5170-a69b-e4dca1e16b2d,cv,eval
6eb57d25-2c4e-582d-8cdf-f2afbd8b66bc,cv,eval
6eb5f1d1-cd63-543e-bc32-9f82151eaad6,cv,train
6eb62b69-1ce0-5c6b-b361-1801b325aaa1,cv,train
6eb64471-4a6f-530b-b1ef-65e20dc391d1,cv,train
6eb66a14-7ce2-5c9c-b1eb-17a9952dc07d,cv,train
6eb74dd6-bbd8-54e7-94ed-68dc54485351,cv,train
6eb79ea1-6404-541a-8cb3-b6720500ef45,cv,train
6eb7d282-c836-5811-8ccc-17bff19dedce,cv,eval
6eb7fc67-a5b0-5b80-a8b2-4e143a09738f,cv,eval
6eb80f98-e54a-5101-93a3-949214919276,cv,train
6eb88cae-72a7-5406-b332-07d49654d4f1,cv,eval
6eb8a5ed-44c3-53c6-a6e4-d7d4076e960b,cv,train
6eb8c2b8-e858-574a-96f1-f7c28f706fd4,cv,train
6eb979a1-dfa5-54e5-b1bf-17c4fbf88303,cv,train
6ebaaa63-74fc-51fb-923f-ab6224ca748f,cv,train
6ebac793-e280-5452-9f92-9e99bb4e0852,cv,train
6ebb22ee-be87-51d6-aae1-57854bd5b73f,cv,train
6ebb28cc-6289-51a0-9037-2f627bed90a7,cv,eval
6ebb348b-1378-522b-95be-222b987162a5,cv,train
6ebb773f-6b72-5e2c-bb63-521a6fe5c4c3,cv,train
6ebb7ec1-5e0b-530f-9064-33ce67a53c71,cv,train
6ebbc66d-21b2-51e3-9e6c-250e0d6f7d9f,cv,train
6ebbe8e4-6f40-5feb-9d17-af6296187d67,cv,train
6ebc5f4d-1735-5421-a3f2-d9781500d9ce,cv,train
6ebcb24e-9c00-591c-9953-dc7c8d774466,cv,eval
6ebcdf89-69f2-5247-b908-fd8d3b34d67c,cv,train
6ebe0de4-0b26-5e62-8955-54ef5ba6e17f,cv,eval
6ebe1c3e-7ab7-586e-bc6f-e8a5cf9d90e7,cv,train
6ebe3337-09dc-5ef8-8c1c-6a96f00338d5,cv,eval
6ebe4d4d-5889-5db8-8a53-4a942caaeb8d,cv,train
6ebe6f20-313d-5533-9a49-5354fc906743,cv,train
6ebe9e9a-0271-5d13-9cc9-372bd4e49d8a,cv,eval
6ebf7c20-e963-5e9c-8c89-5faa170d23b6,cv,train
6ec00e4c-e159-558c-a005-c7be730cfff9,cv,train
6ec05610-7d19-5853-b6b2-73c2f6b0e0cd,cv,train
6ec093f4-cd25-5753-886d-136a8bec648c,cv,train
6ec124bf-e905-5b53-936a-22d83f8782fb,cv,train
6ec288f0-29d2-5a3a-ae97-9abe55e05733,cv,train
6ec371c7-f5b8-5734-a1b0-ecbdbdc3045e,cv,eval
6ec3d93d-a7dc-5fbe-a3e2-a579e46fb251,cv,train
6ec496c5-11ac-5b76-ae9c-53598a9e31c6,cv,train
6ec4c15f-9283-57f0-a5a5-15c56989fdac,cv,train
6ec54272-a559-5f27-9a05-d270e30bc31f,cv,eval
6ec57a13-48c2-5c5e-8d9b-1d4fdc0e1b83,cv,train
6ec593d6-8c55-5adb-ad7c-545780044c41,cv,train
6ec5eeb4-fea3-5509-81b9-551f5eb22e61,cv,eval
6ec600ad-7e96-5af9-b015-90553eee7736,cv,train
6ec6524a-c127-5243-85ef-3195f9012af0,cv,train
6ec659f7-e264-5a32-a7c7-df6e2160e63d,cv,train
6ec73c85-9508-5daa-9950-fb5b8c4c2ba1,cv,eval
6ec74bb8-f5b4-5ab2-9be5-6274983d3f00,cv,eval
6ec769e4-fff0-54cf-8640-aee82fe24276,cv,train
6ec7e865-dde2-53a1-bf84-4439b99227da,cv,eval
6ec864fb-f627-5200-8fa3-5b056804ed6a,cv,train
6ec88d90-56fe-518a-a705-d44c46ec1bf4,cv,train
6ec8a12b-6725-55bc-9b0e-678b7fba14e8,cv,train
6ec9754f-1d68-5801-acad-12879b9d0f5d,cv,train
6ec9a6c3-3c55-5b38-9f34-023c3adb09bc,cv,train
6ec9a81d-86a3-5e21-aca2-8802a9fb468d,cv,eval
6eca30a4-e0aa-5d02-ae1f-3f6723e83b96,cv,train
6eca3ee7-8a09-54aa-b8e3-6f5db7a9853a,cv,train
6ecaaec3-8f31-5cae-8ef8-0ed4ae16738f,cv,train
6ecc1cb3-359e-5ace-a2d3-0187e9bfbec0,cv,train
6ecd5a07-e9c7-5e21-bade-e6f7c779a8fa,cv,eval
6ecdf87d-fb09-5976-91e9-157bc7a5fc4b,cv,train
6ecdfa98-1aa9-5b0e-87c8-b1149f4755a3,cv,train
6ece2a28-6caa-51a4-a90c-0ac5362373ec,cv,eval
6ece84f8-4ac8-5a36-ad9c-f7052648a6b0,cv,train
6eceab69-56d2-5c3e-8121-1148743a0dc7,cv,train
6eceaf71-5542-5706-b02b-e8e85523fdff,cv,eval
6ecfd0d6-0a40-5cb6-a807-10a07891a4da,cv,eval
6ecfda76-d008-5361-99e8-e0504bca785a,cv,eval
6ecff07c-fc20-5968-879d-a0b8f5b73f83,cv,eval
6ed03883-0826-51be-9a3a-687b7293d912,cv,train
6ed08f3a-c0c2-5835-85c3-47900ac8a6a4,cv,train
6ed16902-5073-54b1-8e95-aec5c732e7a8,cv,train
6ed17f40-d652-578b-bec6-8b96203fbb08,cv,train
6ed217a2-da5e-55f7-bc90-073ec6df1afd,cv,train
6ed2769b-d6e4-5e44-9416-8934dffd5db8,cv,train
6ed2c41e-f519-5df2-a3b3-34ce542a6ae2,cv,eval
6ed2fbbf-b594-59c7-972c-130ae36de089,cv,train
6ed3aeec-9a8b-58ab-a48c-1549dce3491e,cv,train
6ed3d321-269c-5bc6-9f2c-b7ac39aa2681,cv,train
6ed40204-86b4-58d2-bdee-86096676e4d9,cv,eval
6ed41b95-7a43-50ed-882c-492160cb43ac,cv,eval
6ed42f59-dc92-57b8-9d69-509eeb1663f9,cv,eval
6ed443f6-574e-5dcb-9b5b-b09027eb932d,cv,train
6ed476f8-fcf8-56c2-8f1d-a1591c05ed3b,cv,train
6ed500b4-9fc2-53fb-96d7-93fff109d28d,cv,train
6ed516a5-2e05-59e2-97ff-4656b53f3122,cv,train
6ed545bc-8230-50b2-afde-7fd3fc8d0256,cv,eval
6ed549aa-c9ff-5a50-8a2e-f602fd8bb09b,cv,train
6ed616f2-f8b2-5207-b43d-c1b80b85cc7c,cv,train
6ed676fc-0d8f-5194-9b6f-c2e5b09238af,cv,train
6ed69476-f582-5987-8e37-b11d33dcbf67,cv,train
6ed740dc-51d0-5e16-b622-1b7227c83b44,cv,train
6ed768e2-d464-5911-ae9b-fb2204792f4f,cv,train
6ed8206d-2b99-5f88-a88a-74135e66cbae,cv,train
6ed8355a-bd02-5438-bde9-50a19211ec21,cv,train
6ed8a17b-1d19-5976-bfdd-b6a4778a6e4e,cv,train
6ed8b281-c681-59b3-b839-65ee46b41598,cv,train
6ed8f619-9011-534e-8f2b-87424f58f775,cv,train
6ed91a17-c466-59b0-8797-c59859528704,cv,eval
6ed94aaf-d0f4-5c50-bf62-af3006ae903a,cv,train
6ed9a187-8ed6-5b2e-9454-1de04f8368b1,cv,eval
6ed9dc67-d24c-5ad6-b66a-2a09dd39d62a,cv,eval
6ed9f37d-a02d-571b-9e94-a32812bc5529,cv,train
6eda3128-5c0b-58e8-8e9d-3a599b70ac74,cv,eval
6edaf9b1-d2e5-5eab-829f-d22e6ddbf817,cv,train
6edc3378-91c3-59fb-a00d-3d59202c9b93,cv,train
6edcb7d0-7f66-5ed4-a8db-b5df2eaa7f81,cv,train
6edd3ed8-cb96-5a6d-85db-c80e047ef8e3,cv,train
6eddacfd-701d-5d4d-9908-9a21cccdb2bb,cv,eval
6eddd2ac-0a3e-5b72-8ba5-164435df3793,cv,train
6ede1608-85c4-561b-81a5-5ed5789162ec,cv,train
6ede8022-0c20-59ff-9a32-3b4bdd558fc8,cv,train
6edebd8b-26ff-5244-b64d-13d7f77be4d9,cv,train
6edee485-3415-5238-bfaf-b27905c34322,cv,eval
6edef5f0-842e-534e-8104-35ab2f32889f,cv,eval
6edf07b9-6a63-5090-83bc-f4e26ad47a39,cv,eval
6edf89ed-fe82-5ab7-9a63-73777da5fd44,cv,train
6edf8bbf-bfe7-55bd-8787-87a6305b1731,cv,train
6ee0398e-15a7-53f6-8723-67d9f8b5aa33,cv,train
6ee07031-8d01-5cb7-9f8f-0d6bef765eee,cv,train
6ee0be39-eef7-5018-9524-cc07928e2606,cv,train
6ee0e9a8-8992-509b-b3b6-747680ab8127,cv,train
6ee160a0-c7ab-5f41-9554-833f22202d20,cv,train
6ee1c81c-03e5-51e7-8cc2-881bc5736bcc,cv,train
6ee1fd5e-b861-5fb9-a6db-0a3a85e1b64b,cv,eval
6ee264e9-3387-5a5c-b84d-325b82601bd5,cv,train
6ee2c65f-d31c-59bf-ac1d-412179812811,cv,train
6ee2f00b-bdf2-521e-8d54-86a87069011e,cv,train
6ee38e0c-6263-5ead-9744-878711e58f07,cv,eval
6ee46610-2503-59ae-aa8c-a771262fea50,cv,train
6ee4668b-0082-526e-af82-ab6a66242813,cv,train
6ee48635-6b83-5cfe-af93-2c2249cdb346,cv,train
6ee50f99-75b9-5a25-8f7d-3553ae816b99,cv,eval
6ee5907a-7c28-5969-a630-deb4e8f0f61c,cv,eval
6ee5b025-c4d7-5168-9967-6bea5cbc94f1,cv,eval
6ee5b609-def4-5e6e-a63d-01ffc5b7fa7b,cv,train
6ee5bb1e-d0e9-50fa-aff2-2f20e7f2f112,cv,eval
6ee5e23f-2452-57c9-a27e-49938f904157,cv,eval
6ee6286c-a96c-5428-bd5a-70bf3af4fed5,cv,train
6ee62f48-c2b6-5f9d-b04a-d9de1ff0f120,cv,train
6ee6446c-5343-5377-b642-d87927e9fb51,cv,train
6ee7394b-b1c5-5652-a4e0-dbd283c6a5fe,cv,train
6ee7751a-e2a5-59b4-b6a2-6f87843b6d2c,cv,eval
6ee7e755-20a6-58a3-838d-af25ea37cfd6,cv,train
6ee7e83a-83bf-517d-95de-6b03f18e623f,cv,train
6ee841cb-71eb-57a9-a37d-2a5839d03b13,cv,train
6ee84b73-6d18-5954-a923-c33765ae1768,cv,train
6ee86fd6-4b9e-5591-bb82-e1c786072b74,cv,train
6ee902da-e7f5-587a-bd89-9c8bcc5fdae7,cv,train
6ee93e50-563c-502a-aaf6-70731f261627,cv,train
6ee990f9-b02e-5465-949a-db0a825bc138,cv,train
6ee9ef8c-95c5-55f5-b339-ab13166f73f9,cv,train
6eea3694-e645-5662-bb96-b8e778b95a08,cv,eval
6eea4da4-965e-58c2-811b-84e482a43633,cv,train
6eea81e5-8dd8-5a60-bf2e-c83e6a7e257b,cv,train
6eea95bd-9183-543d-87ce-6549ee0773fa,cv,eval
6eeb1706-6c66-5d91-b068-e77c2821a802,cv,train
6eeb1b37-5c3d-562a-8f33-6cba351ba2a9,cv,eval
6eec5b61-c2d8-5918-990b-5bb2f51c48a7,cv,train
6eed3b2b-1797-5866-a548-2d2e8d980a6f,cv,train
6eed4ea6-2c74-553d-9eaf-e55d6e993ce9,cv,train
6eeda8e7-38a8-5855-a76c-a36ba4a78cdd,cv,train
6eedb517-025c-5272-8495-740d1c0d4307,cv,eval
6eedc887-2ee4-5fdf-b6e7-bfe59a85d11d,cv,train
6eeeacc5-a43b-532d-86c2-040215f36b55,cv,train
6eef0b80-94c5-5b20-9a7d-34c8ae21441e,cv,train
6eef72d7-f85d-54b4-8d6e-586a2e0d4c17,cv,train
6eefaa39-460c-5e69-bbac-4300adf46d12,cv,eval
6ef016a6-bb5d-5a65-9a8e-f7d6bc38d112,cv,train
6ef034ed-3492-5c23-8b69-899cc4c80ef6,cv,train
6ef087e3-1812-53d0-ba98-bc4a3ddfe818,cv,train
6ef0e143-e72a-5d14-8eb5-03876ad0be37,cv,eval
6ef10b6d-88c8-5881-b389-ed3ee92ace94,cv,eval
6ef1166e-84e1-57f6-9285-701c37b70a4a,cv,eval
